# this is the base set of chemistry rates that is read in
# by default for all cases.
# We have the option to supplement this with improved rates 
# from mole_co_federman.dat and mole_co_leidenhack.dat
# Both files are used by default but can be disabled with
# the SET CHEMISTRY command.  There are duplicate reactions
# in this case and the base reactions in this file are
# ignored.
#These would be double counted if included in the molecular network
#N+,e-=>N:ele_recomb:1.:0.:0.
#S+,e-=>S:ele_recomb:1.:0.:0.
#Cl+,e-=>Cl:ele_recomb:1.:0.:0.
#C+,e-=>C:ele_recomb:1.:0.:0.
#O+,e-=>O:ele_recomb:1.:0.:0.
#Si+,e-=>Si:ele_recomb:1.:0.:0.
#C2H2+,HCN=>HCNH+,C2H:hmrate:0.00000000023:0:0 
C2H2+,HCN=>HCNH+,C2H:hmrate:0.00000000023:-0.5:0 # UMIST2012, updated by GS on 8thApril2021
C2H2+,NO=>NO+,C2H2:hmrate:0.00000000012:0:0 
#C2H+,HCN=>C2H2+,CN:hmrate:0.0000000014:0:0 
C2H+,HCN=>C2H2+,CN:hmrate:0.0000000014:-0.5:0 # UMIST2012, updated by GS on 8thApril2021
#CH,C2H+=>C3H+,H:hmrate:0.00000000032:0:0 
CH,C2H+=>C3H+,H:hmrate:3.2e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021
#CH,CH3+=>C2H2+,H2:hmrate:0.00000000071:0:0 
CH,CH3+=>C2H2+,H2:hmrate:7.1e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021
CH2,C2+=>C3H+,H:hmrate:0.00000000045:0:0 
CH2,CH2=>C2H2,H,H:hmrate:0.00000000018:0:400 
CH2,CH2=>C2H2,H2:hmrate:0.00000000263:0:6013 
CH3+,C2=>C3H+,H2:hmrate:0.00000000099:0:0 
CH4,C2H+=>C2H2+,CH3:hmrate:0.000000000374:0:0 
CH4,C2+=>C2H2+,CH2:hmrate:0.000000000182:0:0 
CH4,C2+=>C3H+,H2,H:hmrate:0.000000000196:0:0 
CH4+,C2H2=>C2H2+,CH4:hmrate:0.00000000113:0:0 
CH5+,C2H=>C2H2+,CH4:hmrate:0.0000000009:0:0 
CH+,CH4=>C2H2+,H2,H:hmrate:0.000000000143:0:0 
C+,C2H2=>C3H+,H:hmrate:0.0000000022:0:0 
C+,CH3=>C2H2+,H:hmrate:0.0000000013:0:0 
C+,CH4=>C2H2+,H2:hmrate:0.0000000004:0:0 
H2O,C2H2+=>C2H,H3O+:hmrate:0.00000000022:0:0 
H2O,C3H+=>HCO+,C2H2:hmrate:0.00000000027:0:0 
H2O+,C2H=>C2H2+,OH:hmrate:0.00000000044:0:0 
H2O+,C2H2=>C2H2+,H2O:hmrate:0.0000000019:0:0 
H3O+,C3=>C3H+,H2O:hmrate:0.000000002:0:0 
N,C2H2+=>HCN,CH+:hmrate:0.000000000025:0:0 
NH2,C2H2+=>C2H,NH3+:hmrate:0.00000000045:0:0 
NH2+,C2H=>C2H2+,NH:hmrate:0.00000000091:0:0 
NH3,C2H2+=>C2H,NH4+:hmrate:0.0000000011:0:0 
NH3,C2H2+=>C2H2,NH3+:hmrate:0.0000000021:0:0 
NH3,C3H+=>C3,NH4+:hmrate:0.0000000008:0:0 
NH3,C3H+=>C3H,NH3+:hmrate:0.00000000032:0:0 
NH3+,C2=>C2H2+,NH:hmrate:0.00000000001:0:0 
NH+,C2H=>C2H2+,N:hmrate:0.0000000014:0:0 
NO,C3H+=>C3H,NO+:hmrate:0.00000000013:0:0 
O,C2H2=>C2H,OH:hmrate:0.0000000053:0:8520 
O,C2H2+=>HCO+,CH:hmrate:0.000000000085:0:0 
OH,C2H2=>C2H,H2O:hmrate:0.000000000000105:2.68:6060 
OH+,C2H=>C2H2+,O:hmrate:0.00000000045:0:0 
O+,C2H2=>C2H2+,O:hmrate:0.000000000039:0:0 
C,C2H3+=>C3H+,H2:hmrate:0.000000001:0:0 
C2H,C2H3+=>C2H2+,C2H2:hmrate:0.00000000033:0:0 
CH2,CH3+=>C2H3+,H2:hmrate:0.00000000099:0:0 
CH4,C3H+=>C2H3+,C2H2:hmrate:0.000000000612:0:0 
CH4,HCN+=>C2H3+,NH2:hmrate:0.00000000026:0:0 
CH4+,C2H2=>C2H3+,CH3:hmrate:0.00000000125:0:0 
CH5+,C2H2=>C2H3+,CH4:hmrate:0.0000000016:0:0 
CH+,CH4=>C2H3+,H2:hmrate:0.00000000109:0:0 
C+,CH4=>C2H3+,H:hmrate:0.0000000011:0:0 
H2O,C2H3+=>C2H2,H3O+:hmrate:0.00000000111:0:0 
#HCN,C2H3+=>HCNH+,C2H2:hmrate:0.0000000029:0:0 
HCN,C2H3+=>HCNH+,C2H2:hmrate:0.0000000029:-0.5:0 # UMIST2012, updated by GS on 8thApril2021
HNC,C2H3+=>HCNH+,C2H2:hmrate:0.0000000029:0:0 
NH3,C2H3+=>C2H2,NH4+:hmrate:0.0000000025:0:0 
O,C2H3+=>HCO+,CH2:hmrate:0.0000000001:0:0 
C,CH=>C2,H:hmrate:6.59e-11:0:0 # UMIST	 
C,CN=>C2,N:hmrate:4.98e-10:0:18116 # UMIST	 
C,CS=>S,C2:hmrate:1.44e-11:0.5:20435 # UMIST	 
C2,S=>CS,C:hmrate:1.73e-11:0.5:0 # UMIST	 
NH+,C2=>HCN+,C:hmrate:4.9e-10:0:0 # UMIST	 
O+,C2=>CO+,C:hmrate:4.8e-10:0:0 # UMIST	 
C+,S=>C,S+:hmrate:1.0e-9:0:0 # UMIST	 
C2,S+=>CS+,C:hmrate:8.1e-10:0:0 # UMIST	 
C,C2+=>C2,C+:hmrate:1.1e-10:0:0 # UMIST	 
#CH,C2+=>C2,CH+:hmrate:3.2e-10:0:0 # UMIST
CH,C2+=>C2,CH+:hmrate:3.2e-10:-0.5:0 #UMIST2012, updated by GS on 22ndMay2021	 
N+,C2=>C2+,N:hmrate:1.0e-9:0:0 # UMIST	 
CH2,C2+=>C2,CH2+:hmrate:4.5e-10:0:0 # UMIST	 
O+,C2=>C2+,O:hmrate:4.8e-10:0:0 # UMIST	 
NH2,C2+=>C2,NH2+:hmrate:4.6e-10:0:0 # UMIST	 
OH+,C2=>C2+,OH:hmrate:4.8e-10:0:0 # UMIST	 
OH,C2+=>C2,OH+:hmrate:6.5e-10:0:0 # UMIST	 
H2O+,C2=>C2+,H2O:hmrate:4.7e-10:0:0 # UMIST	 
C2,CN+=>CN,C2+:hmrate:8.5e-10:0:0 # UMIST	 
C2,N2+=>N2,C2+:hmrate:8.4e-10:0:0 # UMIST	 
C2+,NO=>NO+,C2:hmrate:3.4e-10:0:0 # UMIST	 
C2,O2+=>O2,C2+:hmrate:4.1e-10:0:0 # UMIST	 
C2+,S=>S+,C2:hmrate:5.8e-10:0:0 # UMIST	 
C,C=>C2,PHOTON:hmrate:4.36E-18:0.35:161.3 # UMIST	 
C,CH+=>C2+,H:hmrate:1.2e-9:0:0 # UMIST	 
#CH+,CH=>C2+,H2:hmrate:7.4e-10:0:0 # UMIST
CH+,CH=>C2+,H2:hmrate:7.4e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021	 
N,C2+=>CN,C+:hmrate:4.0e-11:0:0 # UMIST	 
O,C2+=>CO+,C:hmrate:3.1e-10:0:0 # UMIST	 
C2+,S=>CS+,C:hmrate:5.8e-10:0:0 # UMIST	 
C+,C=>C2+,PHOTON:hmrate:4.01E-18:0.17:101.5 # UMIST	 
C,CH2=>CH,CH:hmrate:2.69e-12:0:23550 # UMIST	 
C,H2O+=>OH,CH+:hmrate:1.1e-9:0:0 # UMIST	 
C,H3O+=>HCO+,H2:hmrate:1.0e-11:0:0 # UMIST	 
C,O2+=>O2,C+:hmrate:5.2e-11:0:0 # UMIST	 
C,O2+=>CO+,O:hmrate:5.2e-11:0:0 # UMIST	 
C,OH=>O,CH:hmrate:2.25e-11:0.5:14800 # UMIST	 
C,OH+=>O,CH+:hmrate:1.2e-9:0:0 # UMIST	 
C+,CH2=>CH2+,C:hmrate:5.2e-10:0:0 # UMIST	 
C+,H2O=>HCO+,H:hmrate:9.0e-10:0:0 # UMIST	 
C+,O=>CO+,PHOTON:hmrate:2.5E-18:0:0 # UMIST	 
C+,O2=>CO+,O:hmrate:3.8e-10:0:0 # UMIST	 
O,CH=>OH,C:hmrate:2.52e-11:0:2381 # UMIST	 
#O,CH=>HCO+,e-:hmrate:2.0e-11:0.44:0 # UMIST
O,CH=>HCO+,e-:hmrate:1.09e-11:-2.19:165.1 # UMIST2012, updated by GS on 22ndMay2021	 
O,CH+=>CO+,H:hmrate:3.5e-10:0:0 # UMIST	 
O,CH2=>OH,CH:hmrate:4.98e-10:0:6000 # UMIST	 
O,CH2+=>HCO+,H:hmrate:7.5e-10:0:0 # UMIST	 
O,H2O=>OH,OH:hmrate:1.85e-11:0.95:8571 # UMIST	 
O,H2O+=>O2+,H2:hmrate:4.0e-11:0:0 # UMIST	 
O,O=>O2,PHOTON:hmrate:4.9E-20:1.58:0 # UMIST	 
O,OH=>O2,H:hmrate:4.34e-11:-0.5:30 # UMIST	 
O,OH+=>O2+,H:hmrate:7.1e-10:0:0 # UMIST	 
O,Si=>SiO,PHOTON:hmrate:5.52E-18:0.31:0 # UMIST	 
O,Si+=>SiO+,PHOTON:hmrate:1.e-17:0:0 # UMIST	 
O,SiH=>SiO,H:hmrate:4.0e-11:0.5:0 # UMIST	 
O,SiH2+=>SiOH+,H:hmrate:6.3e-10:0:0 # UMIST	 
O,SiO+=>O2,Si+:hmrate:2.0e-10:0:0 # UMIST	 
#O+,CH=>O,CH+:hmrate:3.5e-10:0:0 # UMIST	
O+,CH=>O,CH+:hmrate:3.5e-10:-0.5:0 # UMIST2012, updated by GS 22ndMay2021 
#O+,CH=>CO+,H:hmrate:3.5e-10:0:0 # UMIST
O+,CH=>CO+,H:hmrate:3.5e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021	 
O+,CH2=>O,CH2+:hmrate:9.7e-10:0:0 # UMIST	 
O+,H2O=>H2O+,O:hmrate:3.2e-9:0:0 # UMIST	 
O+,O2=>O2+,O:hmrate:1.9e-11:0:0 # UMIST	 
O+,OH=>O2+,H:hmrate:3.6e-10:0:0 # UMIST	 
O+,OH=>OH+,O:hmrate:3.6e-10:0:0 # UMIST	 
Si,CH+=>Si+,CH:hmrate:2.0e-10:0:0 # UMIST	 
Si,H2O+=>Si+,H2O:hmrate:3.0e-9:0:0 # UMIST	 
Si,OH=>SiO,H:hmrate:2.0e-10:0.5:0 # UMIST	 
Si,O2+=>O2,Si+:hmrate:1.6e-9:0:0 # UMIST	 
Si+,H2O=>SiOH+,H:hmrate:2.3e-10:0:0 # UMIST	 
Si+,OH=>SiO+,H:hmrate:6.3e-10:0:0 # UMIST	 
Si+,O2=>SiO+,O:hmrate:1.e-13:0:0 # UMIST	 
#CH,CO+=>HCO+,C:hmrate:3.2e-10:0:0 # UMIST
CH,CO+=>HCO+,C:hmrate:3.2e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021 	 
#CH,H2O+=>H2O,CH+:hmrate:3.4e-10:0:0 # UMIST
CH,H2O+=>H2O,CH+:hmrate:3.4e-10:-0.5:0	# UMIST2012, updated by GS on 22ndMay2021 
#CH,H2O+=>OH,CH2+:hmrate:3.4e-10:0:0 # UMIST
CH,H2O+=>OH,CH2+:hmrate:3.4e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021	 
#CH,H3O+=>H2O,CH2+:hmrate:6.8e-10:0:0 # UMIST
CH,H3O+=>H2O,CH2+:hmrate:6.8e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021	 
#CH,O2+=>O2,CH+:hmrate:3.1e-10:0:0 # UMIST
CH,O2+=>O2,CH+:hmrate:3.1e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021 	 
#CH,O2+=>HCO+,O:hmrate:3.1e-10:0:0 # UMIST
CH,O2+=>HCO+,O:hmrate:3.1e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021	 
#CH,OH+=>OH,CH+:hmrate:3.5e-10:0:0 # UMIST
CH,OH+=>OH,CH+:hmrate:3.5e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021	 
#CH,OH+=>O,CH2+:hmrate:3.5e-10:0:0 # UMIST
CH,OH+=>O,CH2+:hmrate:3.5e-10:-0.5:0	# UMIST2012, updated by GS on 22ndMay2021	 
#CH,SiO+=>HCO+,Si:hmrate:5.9e-10:0:0 # UMIST
CH,SiO+=>HCO+,Si:hmrate:5.9e-10:-0.5:0 # UMIST2012, updated by GS on 22ndMay2021	 
CH+,H2O=>H3O+,C:hmrate:5.8e-10:0:0 # UMIST	 
CH+,H2O=>HCO+,H2:hmrate:2.9e-9:0:0 # UMIST	 
CH+,O2=>HCO+,O:hmrate:9.7e-10:0:0 # UMIST	 
CH+,OH=>CO+,H2:hmrate:7.5e-10:0:0 # UMIST	 
CH+,O2=>CO+,OH:hmrate:1.0e-11:0:0 # UMIST	 
CH2,CO+=>HCO+,CH:hmrate:4.3e-10:0:0 # UMIST	 
CH2,H2O+=>H2O,CH2+:hmrate:4.7e-10:0:0 # UMIST	 
CH2,H2O+=>OH,CH3+:hmrate:4.7e-10:0:0 # UMIST	 
CH2,H3O+=>H2O,CH3+:hmrate:9.4e-10:0.:0. # UMIST	 
CH2,O2+=>O2,CH2+:hmrate:4.3e-10:0.:0. # UMIST	 
# Orphaned comment which was sitting above this reaction... 
# >>chng 06 Apr 13, add N2H+ to chemistry.  Leading coefficient
# is branching ratio for this reaction, which is taken from:
# >>refer	mole	Geppert, W. D. et al. 2005, ApJ, 609, 459 
CH2,OH=>H2O,CH:hmrate:1.44e-11:0.5:3000 # UMIST	 
CH2,OH+=>OH,CH2+:hmrate:4.8e-10:0.:0. # UMIST	 
CH2,OH+=>O,CH3+:hmrate:4.8e-10:0.:0. # UMIST	 
CH2+,O2=>HCO+,OH:hmrate:9.1e-10:0.:0. # UMIST	 
H2O,CO+=>HCO+,OH:hmrate:8.84e-10:0.:0. # UMIST	 
H2O+,H2O=>H3O+,OH:hmrate:2.1e-9:0.:0. # UMIST	 
H2O+,O2=>O2+,H2O:hmrate:4.6e-10:0.:0. # UMIST	 
H3O+,SiH=>SiH2+,H2O:hmrate:9.7e-10:0.:0. # UMIST	 
H3O+,SiO=>SiOH+,H2O:hmrate:2.0e-9:0.:0. # UMIST	 
OH,CO+=>HCO+,O:hmrate:3.1e-10:0:0 # UMIST	 
OH,H2O+=>H3O+,O:hmrate:6.9e-10:0:0 # UMIST	 
OH,OH=>H2O,O:hmrate:1.65e-12:1.14:50 # UMIST	 
OH+,H2O=>H3O+,O:hmrate:1.3e-9:0:0 # UMIST	 
OH+,H2O=>H2O+,OH:hmrate:1.59e-9:0:0 # UMIST	 
OH+,O2=>O2+,OH:hmrate:5.9e-10:0:0 # UMIST	 
OH+,OH=>H2O+,O:hmrate:7.0e-10:0:0 # UMIST	 
OH+,SiH=>SiH2+,O:hmrate:1.0e-9:0:0 # UMIST	 
OH+,SiO=>SiOH+,O:hmrate:9.4e-10:0:0 # UMIST	 
C,CH5+=>CH4,CH+:hmrate:1.2e-9:0:0 # UMIST     
O,CH4=>OH,CH3:hmrate:2.29e-12:2.2:3820 # UMIST     
O,CH4+=>OH,CH3+:hmrate:1.0e-9:0:0 # UMIST     
O,CH5+=>H3O+,CH2:hmrate:2.2e-10:0:0 # UMIST     
O+,CH4=>OH,CH3+:hmrate:1.1e-10:0:0 # UMIST     
O+,CH4=>CH4+,O:hmrate:8.9e-10:0:0 # UMIST     
CH4,CH=>CH3,CH2:hmrate:2.28e-11:0.7:3000 # UMIST     
#CH5+,CH=>CH4,CH2+:hmrate:6.9e-10:0:0 # UMIST
CH5+,CH=>CH4,CH2+:hmrate:6.9e-10:-0.5:0  # UMIST2012, updated by GS on 22ndMay2021    
CH2,CH2=>CH3,CH:hmrate:4.0e-10:0:5000 # UMIST     
CH4,CH2=>CH3,CH3:hmrate:7.13e-12:0:5050 # UMIST     
OH,CH2=>O,CH3:hmrate:1.44e-11:0.5:3000 # UMIST     
CH5+,CH2=>CH4,CH3+:hmrate:9.6e-10:0:0 # UMIST     
OH,CH3=>CH4,O:hmrate:3.27e-14:2.2:2240 # UMIST     
OH,CH3=>H2O,CH2:hmrate:1.2e-10:0:1400 # UMIST     
H2O,CH3=>OH,CH4:hmrate:2.3e-15:3.47:6681 # UMIST     
CH3,CH3=>CH4,CH2:hmrate:7.13e-12:0:5052 # UMIST     
OH,CH4=>H2O,CH3:hmrate:3.77e-13:2.42:1162 # UMIST     
OH+,CH4=>CH5+,O:hmrate:1.95e-10:0:0 # UMIST     
OH+,CH4=>H3O+,CH2:hmrate:1.31e-9:0:0 # UMIST     
H2O+,CH4=>H3O+,CH3:hmrate:1.4e-9:0:0 # UMIST     
CO+,CH4=>HCO+,CH3:hmrate:4.55e-10:0:0 # UMIST     
CH4,CH4+=>CH5+,CH3:hmrate:1.5e-9:0:0 # UMIST     
H2O,CH4+=>H3O+,CH3:hmrate:2.6e-9:0:0 # UMIST     
O2,CH4+=>O2+,CH4:hmrate:4.0e-10:0:0 # UMIST     
H2O,CH5+=>H3O+,CH4:hmrate:3.7e-9:0:0 # UMIST     
CH5+,OH=>H2O+,CH4:hmrate:7.0e-10:0:0 # UMIST     
C,NH=>N,CH:hmrate:1.73e-11:0.5:4000 # UMIST   
#C,NH=>CN,H:hmrate:1.1e-10:0.5:0 # UMIST
C,NH=>CN,H:hmrate:1.2e-10:0.:0 # UMIST2012, updated by GS on 4thApril2021   
C,N2=>CN,N:hmrate:8.69e-11:0:22600 # UMIST   
#C,NO=>CN,O:hmrate:4.8e-11:0:0 # UMIST
C,NO=>CN,O:hmrate:6.0e-11:-0.16:0 # UMIST2012, updated by GS on 4thApril2021 #BIG BLOTCH for CN in pdr_leiden_v2  
C,HS=>S,CH:hmrate:1.2e-11:0.58:5880 # UMIST   
C,HS=>CS,H:hmrate:2.0e-11:0:0 # UMIST   
#C,NS=>S,CN:hmrate:2.0e-11:0.5:0 # UMIST
C,NS=>S,CN:hmrate:1.5e-10:-0.16:0 # UMIST2012, updated by GS on 4thApril2021   #decreases NS column density, BIG BLOTCH
C,NS=>CS,N:hmrate:1.73e-11:0.5:4000 # UMIST   
C,S2=>CS,S:hmrate:1.73e-11:0.5:0 # UMIST   
CH,N=>NH,C:hmrate:3.03e-11:0.65:1207 # UMIST   
CH,N2=>HCN,N:hmrate:0.00000000000056:0.88:10128 # UMIST   
#CH,NO=>HCN,O:hmrate:5.59e-9:0:10814 # UMIST  
CH,NO=>HCN,O:hmrate:1.2e-10:-0.13:0 # UMIST2012, updated by GS on 11thApril2021 #increases CN column density, BIG BLOTCH
CH,NO=>CN,OH:hmrate:2.32E-26:0:0 # UMIST   
#CH,NO=>OCN,H:hmrate:1.13E-25:0:0 # UMIST  
CH,NO=>OCN,H:hmrate:3.49e-11:-0.13:0 # UMIST2012, updated by GS on 22ndMay2021 # 9 sigma BIG BLOTCH for OCN. This may be right
#CH,HNO=>NO,CH2:hmrate:1.73e-11:0.5:0 # UMIST
CH,HNO=>NO,CH2:hmrate:1.73e-11:0:0  # UMIST2012, updated by GS on 22ndMay2021 
CH,S=>HS,C:hmrate:1.73e-11:0.5:4000 # UMIST
#CH,S=>CS,H:hmrate:1.1e-12:0:0 # UMIST  
CH,S=>CS,H:hmrate:5e-11:0:0  # UMIST2012, updated by GS on 22ndMay2021    ## 9 sigma BIG BLOTCH for CS, HCS+
N,NH=>N2,H:hmrate:4.98e-11:0:0 # UMIST   
N,CH3=>HCN,H,H:hmrate:3.32e-13:0:0 # UMIST   
N,CH3=>HCN,H2:hmrate:1.3e-11:0.5:0 # UMIST   
N,OH=>O,NH:hmrate:1.88e-11:0.1:10700 # UMIST   
N,OH=>NO,H:hmrate:5.32e-11:-0.25:0 # UMIST   
N,CN=>N2,C:hmrate:3.e-10:0:0 # UMIST   
N,SiH=>SiN,H:hmrate:5.e-11:0.5:0 # UMIST   
N,NO=>N2,O:hmrate:3.75e-11:0:26 # UMIST   
N,HNO=>NO,NH:hmrate:2.94e-12:0.5:1000 # UMIST   
N,HNO=>N2O,H:hmrate:1.43e-12:0.5:1500 # UMIST   
N,O2=>NO,O:hmrate:2.26e-12:0.86:3134 # UMIST   
N,HS=>NS,H:hmrate:1.73e-11:0.5:0 # UMIST   
N,HS=>S,NH:hmrate:1.73e-11:0.5:9060 # UMIST   
N,CS=>S,CN:hmrate:3.8e-11:0.5:1160 # UMIST   
N,NS=>S,N2:hmrate:1.73e-11:0.5:0 # UMIST   
N,SO=>NS,O:hmrate:4.68e-11:0.5:8254 # UMIST   
N,SO=>S,NO:hmrate:1.73e-11:0.5:750 # UMIST   
N,S2=>NS,S:hmrate:1.73e-11:0.5:4000 # UMIST   
CH2,CN=>HCN,CH:hmrate:5.3e-12:0:2500 # UMIST   
#CH2,NO=>HCN,OH:hmrate:0.000000000000832:0:1443 # UMIST 
CH2,NO=>HCN,OH:hmrate:3.65e-12:0:0.  # UMIST2012, updated by GS on 11thApril2021 
CH2,HNO=>NO,CH3:hmrate:1.73e-11:0.5:0 # UMIST   
NH,NH=>N2,H,H:hmrate:1.16e-9:0:0 # UMIST   
NH,NH=>N2,H2:hmrate:1.7e-11:0:0 # UMIST   
NH,O=>OH,N:hmrate:1.16e-11:0:0 # UMIST   
NH,O=>NO,H:hmrate:1.16e-10:0:0 # UMIST   
NH,OH=>HNO,H:hmrate:3.32e-11:0:0 # UMIST   
NH,OH=>NH2,O:hmrate:2.93e-12:0.1:5800 # UMIST   
NH,OH=>H2O,N:hmrate:3.11e-12:1.2:0 # UMIST   
NH,H2O=>OH,NH2:hmrate:1.83e-12:1.6:14090 # UMIST   
NH,CN=>HCN,N:hmrate:2.94e-12:0.5:1000 # UMIST   
NH,NO=>N2O,H:hmrate:1.16e-10:-1.03:420 # UMIST   
NH,NO=>N2,O,H:hmrate:5.e-11:0:0 # UMIST   
NH,NO=>N2,OH:hmrate:1.46e-11:-0.58:37 # UMIST   
NH,S=>HS,N:hmrate:1.73e-11:0.5:4000 # UMIST   
NH,S=>NS,H:hmrate:1.73e-11:0.5:0 # UMIST   
NH,NO2=>HNO,NO:hmrate:5.72e-12:0.5:2500 # UMIST   
NH,NO2=>N2O,OH:hmrate:1.44e-13:0:1140 # UMIST   
CH3,NH3=>CH4,NH2:hmrate:0.0000000000000955:0:4890 # UMIST   
CH3,CN=>HCN,CH2:hmrate:9.21e-12:0.7:1500 # UMIST   
CH3,HNO=>NO,CH4:hmrate:1.44e-11:0.5:0 # UMIST   
O,NH2=>OH,NH:hmrate:1.39e-11:0:40 # UMIST   
O,NH2=>NO,H2:hmrate:8.3e-12:0:0 # UMIST   
O,NH3=>OH,NH2:hmrate:1.89e-11:0:4003 # UMIST   
#O,CN=>NO,C:hmrate:3.81e-11:0.5:14545 # UMIST
O,CN=>NO,C:hmrate:5.37e-11:0.:13800.0 # UMIST2012, updated by GS by 4thApril,2021  
O,HCN=>CN,OH:hmrate:6.21e-10:0:12439 # UMIST   
O,HCN=>OCN,H:hmrate:1.36e-12:1.38:3693 # UMIST   
O,N2=>NO,N:hmrate:2.51e-10:0:38602 # UMIST   
O,NO=>O2,N:hmrate:1.18e-11:0:20413 # UMIST   
O,HNO=>NO,OH:hmrate:6.e-11:0:0 # UMIST   
O,HNO=>O2,NH:hmrate:2.94e-12:0.5:3500 # UMIST   
O,HNO=>NO2,H:hmrate:1.44e-12:0.5:0 # UMIST   
O,HS=>S,OH:hmrate:1.74e-11:0.67:956 # UMIST   
O,HS=>SO,H:hmrate:2.32e-10:0:0 # UMIST   
O,OCN=>O2,CN:hmrate:4.02e-10:-1.43:3501 # UMIST   
O,SiN=>NO,Si:hmrate:2.5e-11:0.5:0 # UMIST   
O,SiN=>SiO,N:hmrate:5.75e-11:0.1:200 # UMIST   
O,N2O=>NO,NO:hmrate:1.15e-10:0:13400 # UMIST   
O,N2O=>O2,N2:hmrate:1.66e-10:0:14100 # UMIST   
O,CS=>SO,C:hmrate:4.68e-11:0.5:28940 # UMIST   
O,NS=>S,NO:hmrate:5.e-11:0.5:0 # UMIST   
O,NS=>SO,N:hmrate:1.73e-11:0.5:4000 # UMIST   
O,SO=>S,O2:hmrate:0.00000000000066:0:2760 # UMIST   
O,S2=>SO,S:hmrate:1.73e-11:0.5:0 # UMIST   
NH2,OH=>NH3,O:hmrate:0.000000000000208:0.76:262 # UMIST   
NH2,OH=>H2O,NH:hmrate:1.5e-12:0:0 # UMIST   
NH2,NO=>N2,OH,H:hmrate:1.49e-12:0:0 # UMIST   
NH2,NO=>N2,H2O:hmrate:4.27e-11:-2.5:331 # UMIST   
CH4,CN=>HCN,CH3:hmrate:3.14e-12:1.53:504 # UMIST   
OH,NH3=>H2O,NH2:hmrate:1.47e-13:2.05:7 # UMIST   
OH,CN=>HCN,O:hmrate:1.0e-11:0:1000 # UMIST   
OH,CN=>OCN,H:hmrate:7.e-11:0:0 # UMIST   
OH,HCN=>CN,H2O:hmrate:1.87e-13:1.5:3887 # UMIST   
OH,NO=>NO2,H:hmrate:5.2e-12:0:15100 # UMIST   
OH,S=>HS,O:hmrate:6.6e-11:0:0 # UMIST   
OH,S=>SO,H:hmrate:6.6e-11:0:0 # UMIST   
OH,N2O=>HNO,NO:hmrate:1.04E-17:4.33:12623 # UMIST   
OH,CS=>OCS,H:hmrate:0.0000000000000939:1.12:800 # UMIST   
#NH3,CN=>HCN,NH2:hmrate:2.6e-11:-1.1:0 # UMIST
NH3,CN=>HCN,NH2:hmrate:2.75e-11:-1.14:0 # UMIST2012, updated by GS 4thApril,2021   
CN,NO=>OCN,N:hmrate:1.62e-10:0:21205 # UMIST   
#CN,HNO=>NO,HCN:hmrate:1.5e-11:0.5:0 # UMIST
CN,HNO=>NO,HCN:hmrate:3.0e-11:0.:0 # UMIST2012, updated by GS4thApril,2021   
CN,S=>NS,C:hmrate:5.71e-11:0.5:32010 # UMIST   
CN,S=>CS,N:hmrate:1.73e-11:0.5:0 # UMIST   
N2,O2=>N2O,O:hmrate:1.0e-10:0:55200 # UMIST   
NO,NO=>O2,N2:hmrate:2.51e-11:0:30653 # UMIST   
NO,NO=>N2O,O:hmrate:7.22e-12:0:33155 # UMIST   
NO,HNO=>N2O,OH:hmrate:1.41e-11:0:14890 # UMIST   
NO,S=>NS,O:hmrate:2.94e-11:0.5:17465 # UMIST   
NO,S=>SO,N:hmrate:1.75e-10:0:20200 # UMIST   
O2,S=>SO,O:hmrate:2.28e-12:0.52:0 # UMIST   
S,SO=>S2,O:hmrate:1.73e-11:0.5:11500 # UMIST   
C,NH+=>N,CH+:hmrate:1.6e-9:0:0 # UMIST   
C+,NH=>CH+,N:hmrate:5e-10:0.:0. # Zsargo & Federman 2003   
C+,NH2=>HCN+,H:hmrate:1.1e-9:0:0 # UMIST   
C,NH2+=>NH,CH+:hmrate:1.2e-9:0:0 # UMIST   
C+,NH3=>HCN+,H2:hmrate:7.e-11:0:0 # UMIST   
C,NH3+=>NH,CH2+:hmrate:1.0e-11:0:0 # UMIST   
C,HCN+=>CN,CH+:hmrate:1.1e-9:0:0 # UMIST   
C,HNO+=>NO,CH+:hmrate:1.0e-9:0:0 # UMIST   
C+,HS=>CS+,H:hmrate:1.1e-9:0:0 # UMIST   
C,HS+=>CS+,H:hmrate:9.9e-10:0:0 # UMIST   
C+,OCN=>CO+,CN:hmrate:3.8e-9:0:0 # UMIST   
C+,NS=>CS+,N:hmrate:7.6e-10:0:0 # UMIST   
C+,SO=>S,CO+:hmrate:2.6e-10:0:0 # UMIST   
C+,SO=>CS+,O:hmrate:2.6e-10:0:0 # UMIST   
CH+,N=>CN+,H:hmrate:1.9e-10:0:0 # UMIST   
